,device,time_start,time_stop,date,status,type
245,69823,2020-07-22T14:00:00.001Z,2020-07-22T14:30:00.001Z,2020-07-22 13:36:38.353231,Error uploading data,analysis
246,69823,2020-07-22T14:30:00.001Z,2020-07-22T15:00:00.001Z,2020-07-22 14:06:38.688313,Error uploading data,analysis
247,69823,2020-07-22T15:00:00.001Z,2020-07-22T15:30:00.001Z,2020-07-22 14:36:39.055949,Error uploading data,analysis
248,69823,2020-07-22T15:30:00.001Z,2020-07-22T16:00:00.001Z,2020-07-22 15:06:39.306360,Error uploading data,analysis
249,69823,2020-07-22T16:00:00.001Z,2020-07-22T16:30:00.001Z,2020-07-22 15:36:39.576338,Error uploading data,analysis
250,69823,2020-07-22T16:30:00.001Z,2020-07-22T17:00:00.001Z,2020-07-22 16:06:39.815486,Error uploading data,analysis
251,69823,2020-07-22T17:00:00.001Z,2020-07-22T17:30:00.001Z,2020-07-22 16:36:40.279590,Error uploading data,analysis
252,69823,2020-07-22T17:30:00.001Z,2020-07-22T18:00:00.001Z,2020-07-22 17:06:40.518042,Error uploading data,analysis
253,69823,2020-07-22T18:00:00.001Z,2020-07-22T18:30:00.001Z,2020-07-22 17:36:40.752722,Error uploading data,analysis
254,69823,2020-07-22T18:30:00.001Z,2020-07-22T19:00:00.001Z,2020-07-22 18:06:40.980092,Error uploading data,analysis
255,69823,2020-07-22T19:00:00.001Z,2020-07-22T19:30:00.001Z,2020-07-22 18:36:41.222620,Error uploading data,analysis
256,69823,2020-07-22T19:30:00.001Z,2020-07-22T20:00:00.001Z,2020-07-22 19:06:41.466316,Error uploading data,analysis
257,69823,2020-07-22T20:00:00.001Z,2020-07-22T20:30:00.001Z,2020-07-22 19:36:41.716300,Error uploading data,analysis
258,69823,2020-07-22T20:30:00.001Z,2020-07-22T21:00:00.001Z,2020-07-22 20:06:41.967771,Error uploading data,analysis
259,69823,2020-07-22T21:00:00.001Z,2020-07-22T21:30:00.001Z,2020-07-23 05:56:27.326605,Error uploading data,analysis
260,69823,,,2020-07-23 06:32:57.780426,Completed,build_model
261,69823,2020-07-23T05:30:00.001Z,2020-07-23T06:00:00.001Z,2020-07-23 13:53:24.625789,Completed,analysis
262,69823,2020-07-23T06:00:00.001Z,2020-07-23T06:30:00.001Z,2020-07-23 14:23:24.832217,Completed,analysis
263,69823,2020-07-23T06:30:00.001Z,2020-07-23T07:00:00.001Z,2020-07-23 14:53:25.060653,Completed,analysis
264,69823,2020-07-23T07:00:00.001Z,2020-07-23T07:30:00.001Z,2020-07-23 15:23:25.279967,Completed,analysis
265,69823,2020-07-23T07:30:00.001Z,2020-07-23T08:00:00.001Z,2020-07-23 15:53:25.503102,Completed,analysis
266,69823,2020-07-23T08:00:00.001Z,2020-07-23T08:30:00.001Z,2020-07-23 16:23:25.719887,Completed,analysis
267,69823,2020-07-23T08:30:00.001Z,2020-07-23T09:00:00.001Z,2020-07-23 16:53:25.969632,Completed,analysis
268,69823,2020-07-23T09:00:00.001Z,2020-07-23T09:30:00.001Z,2020-07-23 17:23:26.208006,Error uploading data,analysis
269,69823,2020-07-23T09:30:00.001Z,2020-07-23T10:00:00.001Z,2020-07-23 17:53:26.420075,Error uploading data,analysis
270,69823,2020-07-23T10:00:00.001Z,2020-07-23T10:30:00.001Z,2020-07-23 18:23:26.662958,Error uploading data,analysis
271,69823,2020-07-23T10:30:00.001Z,2020-07-23T11:00:00.001Z,2020-07-23 18:53:26.886660,Processing,analysis
272,69823,2020-07-13T10:00:00.001Z,2020-07-13T10:30:00.001Z,2020-07-24 06:10:05.676965,Completed,analysis
273,69823,2020-07-13T10:30:00.001Z,2020-07-13T11:00:00.001Z,2020-07-24 06:20:05.916159,Completed,analysis
274,69823,2020-07-13T11:00:00.001Z,2020-07-13T11:30:00.001Z,2020-07-24 06:30:06.136941,Completed,analysis
275,69823,2020-07-24T09:24:31.346Z,2020-07-24T09:54:31.346Z,2020-07-24 07:54:48.751647,Error uploading data,analysis
276,69823,2020-08-05T10:33:11.870Z,2020-08-05T11:03:11.870Z,2020-08-05 11:03:11.981950,Processing,analysis
277,69823,2020-08-05T11:03:12.093Z,2020-08-05T11:33:12.093Z,2020-08-05 11:33:12.108384,Processing,analysis
278,69823,2020-08-05T11:29:21.138Z,2020-08-05T11:59:21.138Z,2020-08-05 11:59:21.158870,Processing,analysis
279,69823,2020-08-05T11:54:13.025Z,2020-08-05T12:24:13.025Z,2020-08-05 12:24:13.047080,Processing,analysis
280,69823,2020-08-05T12:46:54.500Z,2020-08-05T13:16:54.500Z,2020-08-05 13:16:54.522849,Processing,analysis
281,69823,2020-08-05T14:49:22.219Z,2020-08-05T15:19:22.219Z,2020-08-05 13:19:40.762877,Processing,analysis
282,69823,2020-07-12T08:40:00.001Z,2020-07-12T09:30:00.001Z,2020-08-05 13:29:28.272505,Processing,analysis
283,69823,2020-08-05T13:16:54.636Z,2020-08-05T13:46:54.636Z,2020-08-05 13:46:54.645400,Processing,analysis
284,69823,2020-08-05T13:46:54.751Z,2020-08-05T14:16:54.751Z,2020-08-05 14:16:54.757637,Processing,analysis
285,69823,2020-08-05T14:16:54.857Z,2020-08-05T14:46:54.857Z,2020-08-05 14:46:54.864735,Processing,analysis
286,69823,2020-08-05T14:46:54.949Z,2020-08-05T15:16:54.949Z,2020-08-05 15:16:54.957950,Processing,analysis
287,69823,2020-08-05T15:16:55.050Z,2020-08-05T15:46:55.050Z,2020-08-05 15:46:55.059153,Processing,analysis
288,69823,2020-08-05T15:46:55.115Z,2020-08-05T16:16:55.115Z,2020-08-05 16:16:55.121353,Processing,analysis
289,69823,2020-08-05T16:16:55.215Z,2020-08-05T16:46:55.215Z,2020-08-05 16:46:55.221567,Processing,analysis
290,69823,2020-08-05T16:46:55.324Z,2020-08-05T17:16:55.324Z,2020-08-05 17:16:55.332259,Processing,analysis
291,69823,2020-08-05T17:16:55.420Z,2020-08-05T17:46:55.420Z,2020-08-05 17:46:55.427138,Processing,analysis
292,69823,2020-08-05T17:46:55.519Z,2020-08-05T18:16:55.519Z,2020-08-05 18:16:55.526981,Processing,analysis
293,69823,2020-08-05T18:16:55.621Z,2020-08-05T18:46:55.621Z,2020-08-05 18:46:55.628068,Processing,analysis
294,69823,2020-08-05T18:46:55.681Z,2020-08-05T19:16:55.681Z,2020-08-05 19:16:55.687143,Processing,analysis
295,69823,2020-08-05T19:16:55.723Z,2020-08-05T19:46:55.723Z,2020-08-05 19:46:55.729939,Processing,analysis
296,69823,2020-08-05T19:46:55.828Z,2020-08-05T20:16:55.828Z,2020-08-05 20:16:55.836572,Processing,analysis
297,69823,2020-08-05T20:16:55.947Z,2020-08-05T20:46:55.947Z,2020-08-05 20:46:55.959559,Processing,analysis
298,69823,2020-08-05T20:46:56.066Z,2020-08-05T21:16:56.066Z,2020-08-05 21:16:56.073152,Processing,analysis
299,69823,2020-08-05T21:16:56.140Z,2020-08-05T21:46:56.140Z,2020-08-05 21:46:56.148312,Processing,analysis
300,69823,2020-08-05T21:46:56.240Z,2020-08-05T22:16:56.240Z,2020-08-05 22:16:56.247609,Processing,analysis
301,69823,2020-08-05T22:16:56.350Z,2020-08-05T22:46:56.350Z,2020-08-05 22:46:56.357057,Processing,analysis
302,69823,2020-08-05T22:46:56.441Z,2020-08-05T23:16:56.441Z,2020-08-05 23:16:56.449381,Processing,analysis
303,69823,2020-08-05T23:16:56.554Z,2020-08-05T23:46:56.554Z,2020-08-05 23:46:56.560840,Processing,analysis
304,69823,2020-08-05T23:46:56.661Z,2020-08-06T00:16:56.661Z,2020-08-06 00:16:56.669390,Processing,analysis
305,69823,2020-08-06T00:16:56.758Z,2020-08-06T00:46:56.758Z,2020-08-06 00:46:56.765114,Processing,analysis
306,69823,2020-08-06T00:46:56.842Z,2020-08-06T01:16:56.842Z,2020-08-06 01:16:56.849783,Processing,analysis
307,69823,2020-08-06T01:16:56.878Z,2020-08-06T01:46:56.878Z,2020-08-06 01:46:56.884979,Processing,analysis
308,69823,2020-08-06T01:46:56.981Z,2020-08-06T02:16:56.981Z,2020-08-06 02:16:56.988334,Processing,analysis
309,69823,2020-08-06T02:16:57.062Z,2020-08-06T02:46:57.062Z,2020-08-06 02:46:57.070351,Processing,analysis
310,69823,2020-08-06T02:46:57.181Z,2020-08-06T03:16:57.181Z,2020-08-06 03:16:57.188851,Processing,analysis
311,69823,2020-08-06T03:16:57.282Z,2020-08-06T03:46:57.282Z,2020-08-06 03:46:57.288887,Processing,analysis
312,69823,2020-08-06T03:46:57.384Z,2020-08-06T04:16:57.384Z,2020-08-06 04:16:57.394984,Processing,analysis
313,69823,2020-08-06T04:16:57.494Z,2020-08-06T04:46:57.494Z,2020-08-06 04:46:57.502660,Processing,analysis
314,69823,2020-08-06T04:46:57.567Z,2020-08-06T05:16:57.567Z,2020-08-06 05:16:57.575460,Processing,analysis
315,69823,2020-08-06T05:16:57.687Z,2020-08-06T05:46:57.687Z,2020-08-06 05:46:57.694620,Processing,analysis
316,69823,2020-08-06T05:46:57.805Z,2020-08-06T06:16:57.805Z,2020-08-06 06:16:57.814308,Processing,analysis
317,69823,2020-08-06T07:05:57.296Z,2020-08-06T07:35:57.296Z,2020-08-06 07:35:57.329396,Processing,analysis
318,69823,2020-08-06T07:37:03.625Z,2020-08-06T08:07:03.625Z,2020-08-06 08:07:03.645666,Processing,analysis
319,69823,2020-08-06T11:08:40.571Z,2020-08-06T11:38:40.571Z,2020-08-06 11:38:40.730224,Processing,analysis
320,69823,2020-08-06T11:32:23.053Z,2020-08-06T12:02:23.053Z,2020-08-06 12:02:23.069226,Processing,analysis
321,69823,2020-08-06T12:02:23.191Z,2020-08-06T12:32:23.191Z,2020-08-06 12:32:23.209598,Processing,analysis
322,69823,2020-08-06T12:32:23.307Z,2020-08-06T13:02:23.307Z,2020-08-06 13:02:23.323703,Processing,analysis
323,69823,2020-08-06T12:50:18.065Z,2020-08-06T13:20:18.065Z,2020-08-06 13:20:18.109351,Processing,analysis
324,69823,2020-08-06T13:06:42.892Z,2020-08-06T13:36:42.892Z,2020-08-06 13:36:42.916893,Processing,analysis
325,69823,2020-08-06T13:08:10.473Z,2020-08-06T13:38:10.473Z,2020-08-06 13:38:10.492080,Processing,analysis
326,69823,2020-07-12T08:45:00.000Z,2020-07-12T09:10:00.000Z,2020-08-06 13:38:59.159806,Processing,analysis
327,69823,2020-08-06T13:09:21.174Z,2020-08-06T13:39:21.174Z,2020-08-06 13:39:21.195223,Processing,analysis
328,69823,2020-08-07T04:48:30.500Z,2020-08-07T05:18:30.500Z,2020-08-07 05:18:30.520439,Processing,analysis
329,69823,2020-08-07T04:56:10.897Z,2020-08-07T05:26:10.897Z,2020-08-07 05:26:10.919652,Processing,analysis
330,69823,2020-07-12T08:45:00.000Z,2020-07-12T15:10:00.000Z,2020-08-07 09:07:32.851427,Processing,analysis
331,69823,2020-07-12T08:45:00.000Z,2020-07-12T15:10:00.000Z,2020-08-11 07:35:09.240535,Processing,analysis
332,69823,2020-07-12T08:45:00.000Z,2020-07-12T15:10:00.000Z,2020-08-11 12:46:19.992460,Processing,analysis
333,69823,2020-07-13T08:45:00.000Z,2020-07-13T10:10:00.000Z,2020-08-12 07:56:25.387081,Processing,analysis
334,69823,2020-07-13T08:45:00.000Z,2020-07-13T10:10:00.000Z,2020-08-12 12:13:11.803977,Processing,analysis
335,69823,2020-07-13T10:45:00.000Z,2020-07-13T12:10:00.000Z,2020-08-12 13:02:11.821413,Processing,analysis
336,69823,2020-07-13T10:45:00.000Z,2020-07-13T12:10:00.000Z,2020-08-13 08:59:08.458141,Processing,analysis
337,69823,2020-07-13T10:45:00.000Z,2020-07-13T12:10:00.000Z,2020-08-13 09:46:56.479495,Processing,analysis
338,69823,2020-07-13T10:45:00.000Z,2020-07-13T12:10:00.000Z,2020-08-14 09:36:01.829429,Processing,analysis
339,69823,2020-07-13T06:45:00.000Z,2020-07-13T08:10:00.000Z,2020-08-14 10:55:37.934793,Processing,analysis
340,69823,2020-07-13T07:45:00.000Z,2020-07-13T09:10:00.000Z,2020-08-14 11:22:19.475052,Processing,analysis
341,69823,2020-07-13T07:45:00.000Z,2020-07-13T09:10:00.000Z,2020-08-18 06:30:19.430936,Processing,analysis
342,69823,2020-07-13T07:45:00.000Z,2020-07-13T09:10:00.000Z,2020-08-18 08:50:40.182520,Processing,analysis
343,69823,2020-07-13T12:45:00.000Z,2020-07-13T14:20:00.000Z,2020-08-18 11:29:11.953428,Completed,analysis
344,69823,2020-08-19T05:48:57.912Z,2020-08-19T06:18:57.912Z,2020-08-19 06:18:57.929633,Processing,analysis
345,69823,2020-08-19T06:18:58.037Z,2020-08-19T06:48:58.037Z,2020-08-19 06:48:58.053989,Processing,analysis
346,69823,2020-08-19T06:48:58.166Z,2020-08-19T07:18:58.166Z,2020-08-19 07:18:58.173513,Processing,analysis
347,69823,2020-08-19T07:04:00.458Z,2020-08-19T07:34:00.458Z,2020-08-19 07:34:00.479725,Processing,analysis
348,69823,2020-08-19T09:41:55.775Z,2020-08-19T10:11:55.775Z,2020-08-19 10:11:55.803441,Processing,analysis
349,69823,2020-08-19T10:23:40.758Z,2020-08-19T10:53:40.758Z,2020-08-19 10:53:40.801460,Processing,analysis
350,69823,2020-08-19T10:53:40.917Z,2020-08-19T11:23:40.917Z,2020-08-19 11:23:40.925053,Processing,analysis
351,69823,2020-08-19T11:23:41.026Z,2020-08-19T11:53:41.026Z,2020-08-19 11:53:41.033935,Processing,analysis
352,69823,2020-08-19T11:53:41.132Z,2020-08-19T12:23:41.132Z,2020-08-19 12:23:41.147282,Processing,analysis
353,69823,2020-08-19T12:23:41.225Z,2020-08-19T12:53:41.225Z,2020-08-19 12:53:41.242717,Processing,analysis
354,69823,2020-08-19T12:53:41.361Z,2020-08-19T13:23:41.361Z,2020-08-19 13:23:41.378277,Processing,analysis
355,69823,2020-08-19T13:23:41.423Z,2020-08-19T13:53:41.423Z,2020-08-19 13:53:41.431977,Processing,analysis
356,69823,2020-08-19T13:53:41.524Z,2020-08-19T14:23:41.524Z,2020-08-19 14:23:41.533437,Processing,analysis
357,69823,2020-08-19T14:23:41.807Z,2020-08-19T14:53:41.807Z,2020-08-19 14:53:41.816700,Processing,analysis
358,69823,2020-08-19T14:53:42.007Z,2020-08-19T15:23:42.007Z,2020-08-19 15:23:42.416710,Processing,analysis
359,69823,2020-08-19T15:23:42.654Z,2020-08-19T15:53:42.654Z,2020-08-19 15:53:42.660748,Processing,analysis
360,69823,2020-08-19T15:53:42.773Z,2020-08-19T16:23:42.773Z,2020-08-19 16:23:42.781322,Processing,analysis
361,69823,2020-08-19T16:23:42.879Z,2020-08-19T16:53:42.879Z,2020-08-19 16:53:42.887957,Processing,analysis
362,69823,2020-08-19T16:53:42.918Z,2020-08-19T17:23:42.918Z,2020-08-19 17:23:42.926678,Processing,analysis
363,69823,2020-08-19T17:23:43.029Z,2020-08-19T17:53:43.029Z,2020-08-19 17:53:43.036459,Processing,analysis
364,69823,2020-08-19T17:53:43.136Z,2020-08-19T18:23:43.136Z,2020-08-19 18:23:43.143156,Processing,analysis
365,69823,2020-08-19T18:23:43.215Z,2020-08-19T18:53:43.215Z,2020-08-19 18:53:43.224238,Processing,analysis
366,69823,2020-08-19T18:53:43.254Z,2020-08-19T19:23:43.254Z,2020-08-19 19:23:43.260996,Processing,analysis
367,69823,2020-08-19T19:23:43.369Z,2020-08-19T19:53:43.369Z,2020-08-19 19:53:43.375850,Processing,analysis
368,69823,2020-08-19T19:53:43.472Z,2020-08-19T20:23:43.472Z,2020-08-19 20:23:43.478986,Processing,analysis
369,69823,2020-08-19T20:23:43.588Z,2020-08-19T20:53:43.588Z,2020-08-19 20:53:43.596451,Processing,analysis
370,69823,2020-08-19T20:53:43.672Z,2020-08-19T21:23:43.672Z,2020-08-19 21:23:43.680435,Processing,analysis
371,69823,2020-08-19T21:23:43.787Z,2020-08-19T21:53:43.787Z,2020-08-19 21:53:43.793834,Processing,analysis
372,69823,2020-08-19T21:53:43.888Z,2020-08-19T22:23:43.888Z,2020-08-19 22:23:43.897015,Processing,analysis
373,69823,2020-08-19T22:23:44.010Z,2020-08-19T22:53:44.010Z,2020-08-19 22:53:44.017243,Processing,analysis
374,69823,2020-08-19T22:53:44.122Z,2020-08-19T23:23:44.122Z,2020-08-19 23:23:44.130195,Processing,analysis
375,69823,2020-08-19T23:23:44.231Z,2020-08-19T23:53:44.231Z,2020-08-19 23:53:44.237645,Processing,analysis
376,69823,2020-08-19T23:53:44.313Z,2020-08-20T00:23:44.313Z,2020-08-20 00:23:44.320199,Processing,analysis
377,69823,2020-08-20T00:23:44.365Z,2020-08-20T00:53:44.365Z,2020-08-20 00:53:44.371930,Processing,analysis
378,69823,2020-08-20T00:53:44.484Z,2020-08-20T01:23:44.484Z,2020-08-20 01:23:44.492031,Processing,analysis
379,69823,2020-08-20T01:23:44.599Z,2020-08-20T01:53:44.599Z,2020-08-20 01:53:44.607696,Processing,analysis
380,69823,2020-08-20T01:53:44.672Z,2020-08-20T02:23:44.672Z,2020-08-20 02:23:44.679055,Processing,analysis
381,69823,2020-08-20T02:23:44.757Z,2020-08-20T02:53:44.757Z,2020-08-20 02:53:44.763850,Processing,analysis
382,69823,2020-08-20T02:53:44.875Z,2020-08-20T03:23:44.875Z,2020-08-20 03:23:44.881137,Processing,analysis
383,69823,2020-08-20T03:23:44.983Z,2020-08-20T03:53:44.983Z,2020-08-20 03:53:44.991105,Processing,analysis
384,69823,2020-08-20T03:53:45.026Z,2020-08-20T04:23:45.026Z,2020-08-20 04:23:45.034092,Processing,analysis
385,69823,2020-08-20T04:23:45.128Z,2020-08-20T04:53:45.128Z,2020-08-20 04:53:45.135590,Processing,analysis
386,69823,2020-08-20T04:53:45.248Z,2020-08-20T05:23:45.248Z,2020-08-20 05:23:45.256865,Processing,analysis
387,69823,2020-08-20T05:23:45.312Z,2020-08-20T05:53:45.312Z,2020-08-20 05:53:45.319155,Processing,analysis
388,69823,2020-08-20T05:53:45.400Z,2020-08-20T06:23:45.400Z,2020-08-20 06:23:45.408054,Processing,analysis
389,69823,2020-08-20T06:23:45.511Z,2020-08-20T06:53:45.511Z,2020-08-20 06:53:45.518893,Processing,analysis
390,69823,2020-08-20T06:53:45.599Z,2020-08-20T07:23:45.599Z,2020-08-20 07:23:45.608703,Processing,analysis
391,69823,2020-08-20T07:23:45.720Z,2020-08-20T07:53:45.720Z,2020-08-20 07:53:45.730455,Processing,analysis
392,69823,2020-08-20T07:53:45.818Z,2020-08-20T08:23:45.818Z,2020-08-20 08:23:45.825224,Processing,analysis
393,69823,2020-08-20T08:23:45.934Z,2020-08-20T08:53:45.934Z,2020-08-20 08:53:45.941863,Processing,analysis
394,69823,2020-08-20T08:53:46.019Z,2020-08-20T09:23:46.019Z,2020-08-20 09:23:46.026307,Processing,analysis
395,69823,2020-08-20T09:23:46.117Z,2020-08-20T09:53:46.117Z,2020-08-20 09:53:46.123882,Processing,analysis
396,69823,2020-08-20T09:53:46.238Z,2020-08-20T10:23:46.238Z,2020-08-20 10:23:46.245513,Processing,analysis
397,69823,2020-08-20T10:23:46.356Z,2020-08-20T10:53:46.356Z,2020-08-20 10:53:46.363350,Processing,analysis
398,69823,2020-08-20T10:44:11.992Z,2020-08-20T11:14:11.992Z,2020-08-20 11:14:12.012960,Processing,analysis
399,69823,2020-07-13T12:45:00.000Z,2020-07-13T14:20:00.000Z,2020-08-20 11:35:51.069512,Processing,analysis
400,69823,2020-07-13T12:45:00.000Z,2020-07-13T14:20:00.000Z,2020-08-20 11:37:12.033400,Processing,analysis
401,69823,2020-07-13T12:45:00.000Z,2020-07-13T14:20:00.000Z,2020-08-20 11:39:34.874026,Processing,analysis
402,69823,2020-08-20T11:10:24.727Z,2020-08-20T11:40:24.727Z,2020-08-20 11:40:24.746145,Processing,analysis
403,69823,2020-07-13T12:45:00.000Z,2020-07-13T14:20:00.000Z,2020-08-20 11:40:39.547169,Processing,analysis
404,69823,2020-08-20T12:12:18.203Z,2020-08-20T12:42:18.203Z,2020-08-20 12:42:18.237062,Error uploading data,analysis
405,69823,2020-08-21T05:15:55.305Z,2020-08-21T05:45:55.305Z,2020-08-21 05:45:55.323402,Error uploading data,analysis
406,69823,2020-08-21T06:07:56.904Z,2020-08-21T06:37:56.904Z,2020-08-21 06:37:57.027669,Error uploading data,analysis
407,69823,2020-08-21T06:37:57.084Z,2020-08-21T07:07:57.084Z,2020-08-21 07:07:57.102801,Error uploading data,analysis
408,69823,2020-08-21T07:07:57.214Z,2020-08-21T07:37:57.214Z,2020-08-21 07:37:57.227132,Error uploading data,analysis
409,69823,2020-08-21T07:37:57.341Z,2020-08-21T08:07:57.341Z,2020-08-21 08:07:57.350295,Error uploading data,analysis
410,69823,2020-08-21T08:07:57.391Z,2020-08-21T08:37:57.391Z,2020-08-21 08:37:57.398576,Error uploading data,analysis
411,69823,2020-08-21T08:37:57.627Z,2020-08-21T09:07:57.627Z,2020-08-21 09:07:57.678495,Error uploading data,analysis
412,69823,2020-08-21T09:07:57.841Z,2020-08-21T09:37:57.841Z,2020-08-21 09:37:57.848382,Error uploading data,analysis
413,69823,2020-08-21T09:37:57.936Z,2020-08-21T10:07:57.936Z,2020-08-21 10:07:57.945244,Error uploading data,analysis
414,69823,2020-08-21T10:07:57.973Z,2020-08-21T10:37:57.973Z,2020-08-21 10:37:57.991801,Error uploading data,analysis
415,69823,2020-08-21T10:28:48.281Z,2020-08-21T10:58:48.281Z,2020-08-21 10:58:48.505001,Processing,analysis
416,69823,2020-07-13T12:45:00.000Z,2020-07-13T14:20:00.000Z,2020-08-21 11:00:50.803451,Processing,analysis
417,69823,2020-08-21T11:05:21.166Z,2020-08-21T11:35:21.166Z,2020-08-21 11:35:21.345940,Error uploading data,analysis
418,69823,2020-08-21T11:35:21.455Z,2020-08-21T12:05:21.455Z,2020-08-21 12:05:21.472500,Error uploading data,analysis
419,69823,2020-08-21T12:05:21.572Z,2020-08-21T12:35:21.572Z,2020-08-21 12:35:21.585425,Error uploading data,analysis
420,69823,2020-08-21T12:35:21.694Z,2020-08-21T13:05:21.694Z,2020-08-21 13:05:21.701359,Error uploading data,analysis
421,69823,2020-08-21T13:05:21.734Z,2020-08-21T13:35:21.734Z,2020-08-21 13:35:21.741734,Error uploading data,analysis
422,69823,2020-08-21T13:35:21.808Z,2020-08-21T14:05:21.808Z,2020-08-21 14:05:21.815840,Error uploading data,analysis
423,69823,2020-08-21T14:05:21.895Z,2020-08-21T14:35:21.895Z,2020-08-21 14:35:21.902103,Error uploading data,analysis
424,69823,2020-08-21T14:35:21.998Z,2020-08-21T15:05:21.998Z,2020-08-21 15:05:22.014538,Error uploading data,analysis
425,69823,2020-08-21T15:05:22.075Z,2020-08-21T15:35:22.075Z,2020-08-21 15:35:22.086270,Error uploading data,analysis
426,69823,2020-08-21T15:35:22.190Z,2020-08-21T16:05:22.190Z,2020-08-21 16:05:22.197042,Error uploading data,analysis
427,69823,2020-08-21T16:05:22.290Z,2020-08-21T16:35:22.290Z,2020-08-21 16:35:22.297498,Error uploading data,analysis
428,69823,2020-08-21T16:35:22.332Z,2020-08-21T17:05:22.332Z,2020-08-21 17:05:22.338881,Error uploading data,analysis
429,69823,2020-08-21T17:05:22.434Z,2020-08-21T17:35:22.434Z,2020-08-21 17:35:22.441737,Error uploading data,analysis
430,69823,2020-08-21T17:35:22.535Z,2020-08-21T18:05:22.535Z,2020-08-21 18:05:22.541666,Error uploading data,analysis
431,69823,2020-08-21T18:05:22.641Z,2020-08-21T18:35:22.641Z,2020-08-21 18:35:22.647540,Error uploading data,analysis
432,69823,2020-08-21T18:35:22.743Z,2020-08-21T19:05:22.743Z,2020-08-21 19:05:22.751036,Error uploading data,analysis
433,69823,2020-08-21T19:05:22.859Z,2020-08-21T19:35:22.859Z,2020-08-21 19:35:22.865957,Error uploading data,analysis
434,69823,2020-08-21T19:35:22.907Z,2020-08-21T20:05:22.907Z,2020-08-21 20:05:22.913615,Error uploading data,analysis
435,69823,2020-08-21T20:05:23.017Z,2020-08-21T20:35:23.017Z,2020-08-21 20:35:23.023236,Error uploading data,analysis
436,69823,2020-08-21T20:35:23.127Z,2020-08-21T21:05:23.127Z,2020-08-21 21:05:23.134879,Error uploading data,analysis
437,69823,2020-08-21T21:05:23.180Z,2020-08-21T21:35:23.180Z,2020-08-21 21:35:23.187115,Error uploading data,analysis
438,69823,2020-08-21T21:35:23.217Z,2020-08-21T22:05:23.217Z,2020-08-21 22:05:23.224216,Error uploading data,analysis
439,69823,2020-08-21T22:05:23.311Z,2020-08-21T22:35:23.311Z,2020-08-21 22:35:23.318214,Error uploading data,analysis
440,69823,2020-08-21T22:35:23.381Z,2020-08-21T23:05:23.381Z,2020-08-21 23:05:23.388047,Error uploading data,analysis
441,69823,2020-08-21T23:05:23.500Z,2020-08-21T23:35:23.500Z,2020-08-21 23:35:23.506723,Error uploading data,analysis
442,69823,2020-08-21T23:35:23.580Z,2020-08-22T00:05:23.580Z,2020-08-22 00:05:23.586709,Error uploading data,analysis
443,69823,2020-08-22T00:05:23.668Z,2020-08-22T00:35:23.668Z,2020-08-22 00:35:23.674782,Error uploading data,analysis
444,69823,2020-08-22T00:35:23.791Z,2020-08-22T01:05:23.791Z,2020-08-22 01:05:23.798007,Error uploading data,analysis
445,69823,2020-08-22T01:05:23.909Z,2020-08-22T01:35:23.909Z,2020-08-22 01:35:23.917113,Error uploading data,analysis
446,69823,2020-08-22T01:35:24.031Z,2020-08-22T02:05:24.031Z,2020-08-22 02:05:24.037820,Error uploading data,analysis
447,69823,2020-08-22T02:05:24.102Z,2020-08-22T02:35:24.102Z,2020-08-22 02:35:24.109605,Error uploading data,analysis
448,69823,2020-08-22T02:35:24.194Z,2020-08-22T03:05:24.194Z,2020-08-22 03:05:24.201329,Error uploading data,analysis
449,69823,2020-08-22T03:05:24.310Z,2020-08-22T03:35:24.310Z,2020-08-22 03:35:24.318479,Error uploading data,analysis
450,69823,2020-08-22T03:35:24.403Z,2020-08-22T04:05:24.403Z,2020-08-22 04:05:24.412092,Error uploading data,analysis
451,69823,2020-08-22T04:05:24.502Z,2020-08-22T04:35:24.502Z,2020-08-22 04:35:24.512503,Error uploading data,analysis
452,69823,2020-08-22T04:35:24.615Z,2020-08-22T05:05:24.615Z,2020-08-22 05:05:24.621422,Error uploading data,analysis
453,69823,2020-08-22T05:05:24.721Z,2020-08-22T05:35:24.721Z,2020-08-22 05:35:24.727719,Error uploading data,analysis
454,69823,2020-08-22T05:35:24.835Z,2020-08-22T06:05:24.835Z,2020-08-22 06:05:24.842284,Error uploading data,analysis
455,69823,2020-08-22T06:05:24.936Z,2020-08-22T06:35:24.936Z,2020-08-22 06:35:24.942503,Error uploading data,analysis
456,69823,2020-08-22T06:35:25.052Z,2020-08-22T07:05:25.052Z,2020-08-22 07:05:25.059941,Error uploading data,analysis
457,69823,2020-08-22T07:05:25.092Z,2020-08-22T07:35:25.092Z,2020-08-22 07:35:25.101358,Error uploading data,analysis
458,69823,2020-08-22T07:35:25.197Z,2020-08-22T08:05:25.197Z,2020-08-22 08:05:25.204186,Error uploading data,analysis
459,69823,2020-08-22T08:05:25.290Z,2020-08-22T08:35:25.290Z,2020-08-22 08:35:25.297441,Error uploading data,analysis
460,69823,2020-08-22T08:35:25.410Z,2020-08-22T09:05:25.410Z,2020-08-22 09:05:25.416570,Error uploading data,analysis
461,69823,2020-08-22T09:05:25.511Z,2020-08-22T09:35:25.511Z,2020-08-22 09:35:25.517715,Error uploading data,analysis
462,69823,2020-08-22T09:35:25.620Z,2020-08-22T10:05:25.620Z,2020-08-22 10:05:25.628282,Error uploading data,analysis
